ciudad,temperatura,descripcion,humedad,viento,presion,created_at,nivel,congestion,mensaje
Madrid,27.9,cielo claro,31,9.0,,2024-07-07 11:00:00,Bajo,23,Tráfico fluido.
Vigo,21.2,nublado,46,12.1,,2024-07-07 11:00:00,Bajo,20,Tráfico fluido.
Madrid,29.4,cielo claro,24,11.7,,2024-07-07 12:00:00,Bajo,28,Tráfico fluido.
Vigo,21.8,nublado,46,14.3,,2024-07-07 12:00:00,Bajo,20,Tráfico fluido.
Madrid,29.4,cielo claro,24,11.7,,2024-07-07 12:00:00,Bajo,28,Tráfico fluido.
Vigo,21.8,nublado,46,14.3,,2024-07-07 12:00:00,Bajo,20,Tráfico fluido.
Madrid,30.2,cielo claro,22,12.8,,2024-07-07 13:00:00,Bajo,28,Tráfico fluido.
Vigo,21.9,nublado,47,15.0,,2024-07-07 13:00:00,Bajo,20,Tráfico fluido.
Madrid,30.2,cielo claro,22,12.8,,2024-07-07 13:00:00,Bajo,28,Tráfico fluido.
Vigo,21.9,nublado,47,15.0,,2024-07-07 13:00:00,Bajo,20,Tráfico fluido.
Madrid,30.9,cielo claro,21,12.0,,2024-07-07 14:00:00,Bajo,28,Tráfico fluido.
Vigo,21.3,cielo claro,48,17.4,,2024-07-07 14:00:00,Bajo,20,Tráfico fluido.
Madrid,30.9,cielo claro,21,12.0,,2024-07-07 14:00:00,Bajo,28,Tráfico fluido.
Vigo,21.3,cielo claro,48,17.4,,2024-07-07 14:00:00,Bajo,20,Tráfico fluido.
Madrid,31.5,cielo claro,19,13.9,,2024-07-07 15:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,48,17.1,,2024-07-07 15:00:00,Bajo,20,Tráfico fluido.
Madrid,31.5,cielo claro,19,13.9,,2024-07-07 15:00:00,Bajo,28,Tráfico fluido.
Vigo,20.6,cielo claro,48,17.1,,2024-07-07 15:00:00,Bajo,20,Tráfico fluido.
Madrid,31.2,cielo claro,18,15.6,,2024-07-07 16:00:00,Alto,63,Tráfico pesado.
Vigo,20.2,cielo claro,48,14.4,,2024-07-07 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.2,cielo claro,18,15.6,,2024-07-07 16:00:00,Alto,63,Tráfico pesado.
Vigo,20.2,cielo claro,48,14.4,,2024-07-07 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.6,cielo claro,17,16.4,,2024-07-07 17:00:00,Alto,63,Tráfico pesado.
Vigo,19.6,cielo claro,49,12.9,,2024-07-07 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.6,cielo claro,17,16.4,,2024-07-07 17:00:00,Alto,63,Tráfico pesado.
Vigo,19.6,cielo claro,49,12.9,,2024-07-07 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.1,cielo claro,15,16.6,,2024-07-07 18:00:00,Alto,63,Tráfico pesado.
Vigo,18.9,cielo claro,51,10.7,,2024-07-07 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.1,cielo claro,15,16.6,,2024-07-07 18:00:00,Alto,63,Tráfico pesado.
Vigo,18.9,cielo claro,51,10.7,,2024-07-07 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,29.1,cielo claro,15,15.5,,2024-07-07 19:00:00,Bajo,28,Tráfico fluido.
Vigo,18.1,cielo claro,55,10.5,,2024-07-07 19:00:00,Bajo,20,Tráfico fluido.
Madrid,29.1,cielo claro,15,15.5,,2024-07-07 19:00:00,Bajo,28,Tráfico fluido.
Vigo,18.1,cielo claro,55,10.5,,2024-07-07 19:00:00,Bajo,20,Tráfico fluido.
Madrid,27.2,cielo claro,18,13.4,,2024-07-07 20:00:00,Bajo,28,Tráfico fluido.
Vigo,17.1,cielo claro,60,8.4,,2024-07-07 20:00:00,Bajo,15,Tráfico fluido.
Madrid,27.2,cielo claro,18,13.4,,2024-07-07 20:00:00,Bajo,28,Tráfico fluido.
Vigo,17.1,cielo claro,60,8.4,,2024-07-07 20:00:00,Bajo,15,Tráfico fluido.
Madrid,25.7,cielo claro,21,12.0,,2024-07-07 21:00:00,Bajo,28,Tráfico fluido.
Vigo,16.5,cielo claro,64,6.1,,2024-07-07 21:00:00,Bajo,15,Tráfico fluido.
Madrid,25.7,cielo claro,21,12.0,,2024-07-07 21:00:00,Bajo,28,Tráfico fluido.
Vigo,16.5,cielo claro,64,6.1,,2024-07-07 21:00:00,Bajo,15,Tráfico fluido.
Madrid,24.6,cielo claro,25,13.8,,2024-07-07 22:00:00,Bajo,28,Tráfico fluido.
Vigo,16.3,cielo claro,66,4.6,,2024-07-07 22:00:00,Bajo,15,Tráfico fluido.
Madrid,24.6,cielo claro,25,13.8,,2024-07-07 22:00:00,Bajo,28,Tráfico fluido.
Vigo,16.3,cielo claro,66,4.6,,2024-07-07 22:00:00,Bajo,15,Tráfico fluido.
Madrid,23.7,cielo claro,30,13.5,,2024-07-07 23:00:00,Bajo,28,Tráfico fluido.
Vigo,16.0,cielo claro,68,4.0,,2024-07-07 23:00:00,Bajo,15,Tráfico fluido.
Madrid,23.7,cielo claro,30,13.5,,2024-07-07 23:00:00,Bajo,28,Tráfico fluido.
Vigo,16.0,cielo claro,68,4.0,,2024-07-07 23:00:00,Bajo,15,Tráfico fluido.
Madrid,22.7,cielo claro,32,10.8,,2024-07-08 00:00:00,Bajo,28,Tráfico fluido.
Vigo,15.9,cielo claro,70,3.1,,2024-07-08 00:00:00,Bajo,15,Tráfico fluido.
Madrid,22.7,cielo claro,32,10.8,,2024-07-08 00:00:00,Bajo,28,Tráfico fluido.
Vigo,15.9,cielo claro,70,3.1,,2024-07-08 00:00:00,Bajo,15,Tráfico fluido.
Madrid,20.9,cielo claro,39,4.5,,2024-07-08 01:00:00,Bajo,23,Tráfico fluido.
Vigo,16.3,cielo claro,68,5.0,,2024-07-08 01:00:00,Bajo,15,Tráfico fluido.
Madrid,20.9,cielo claro,39,4.5,,2024-07-08 01:00:00,Bajo,23,Tráfico fluido.
Vigo,16.3,cielo claro,68,5.0,,2024-07-08 01:00:00,Bajo,15,Tráfico fluido.
Madrid,19.8,cielo claro,42,4.3,,2024-07-08 02:00:00,Bajo,23,Tráfico fluido.
Vigo,15.7,cielo claro,71,4.2,,2024-07-08 02:00:00,Bajo,15,Tráfico fluido.
Madrid,19.8,cielo claro,42,4.3,,2024-07-08 02:00:00,Bajo,23,Tráfico fluido.
Vigo,15.7,cielo claro,71,4.2,,2024-07-08 02:00:00,Bajo,15,Tráfico fluido.
Madrid,18.7,cielo claro,44,6.6,,2024-07-08 03:00:00,Bajo,23,Tráfico fluido.
Vigo,15.6,cielo claro,71,4.4,,2024-07-08 03:00:00,Bajo,15,Tráfico fluido.
Madrid,18.7,cielo claro,44,6.6,,2024-07-08 03:00:00,Bajo,23,Tráfico fluido.
Vigo,15.6,cielo claro,71,4.4,,2024-07-08 03:00:00,Bajo,15,Tráfico fluido.
Madrid,19.0,cielo claro,42,0.5,,2024-07-08 04:00:00,Bajo,23,Tráfico fluido.
Vigo,15.6,nublado,71,5.9,,2024-07-08 04:00:00,Bajo,15,Tráfico fluido.
Madrid,19.0,cielo claro,42,0.5,,2024-07-08 04:00:00,Bajo,23,Tráfico fluido.
Vigo,15.6,nublado,71,5.9,,2024-07-08 04:00:00,Bajo,15,Tráfico fluido.
Madrid,17.0,nublado,47,5.0,,2024-07-08 05:00:00,Bajo,23,Tráfico fluido.
Vigo,15.7,nublado,71,6.6,,2024-07-08 05:00:00,Bajo,15,Tráfico fluido.
Madrid,17.0,nublado,47,5.0,,2024-07-08 05:00:00,Bajo,23,Tráfico fluido.
Vigo,15.7,nublado,71,6.6,,2024-07-08 05:00:00,Bajo,15,Tráfico fluido.
Madrid,18.0,nublado,43,3.2,,2024-07-08 06:00:00,Bajo,23,Tráfico fluido.
Vigo,16.2,nublado,68,6.9,,2024-07-08 06:00:00,Bajo,15,Tráfico fluido.
Madrid,18.0,nublado,43,3.2,,2024-07-08 06:00:00,Bajo,23,Tráfico fluido.
Vigo,16.2,nublado,68,6.9,,2024-07-08 06:00:00,Bajo,15,Tráfico fluido.
Madrid,19.9,cielo claro,37,1.5,,2024-07-08 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,17.0,nublado,65,7.4,,2024-07-08 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,19.9,cielo claro,37,1.5,,2024-07-08 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,17.0,nublado,65,7.4,,2024-07-08 07:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.5,cielo claro,32,2.6,,2024-07-08 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.0,nublado,65,9.7,,2024-07-08 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,22.5,cielo claro,32,2.6,,2024-07-08 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.0,nublado,65,9.7,,2024-07-08 08:00:00,Medio,45,Condiciones normales de tráfico.
Madrid,25.4,nublado,28,5.1,,2024-07-08 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,19.3,nublado,68,10.9,,2024-07-08 09:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,25.4,nublado,28,5.1,,2024-07-08 09:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,19.3,nublado,68,10.9,,2024-07-08 09:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,27.8,nublado,23,8.7,,2024-07-08 10:00:00,Bajo,23,Tráfico fluido.
Vigo,21.2,nublado,68,14.2,,2024-07-08 10:00:00,Bajo,20,Tráfico fluido.
Madrid,27.8,nublado,23,8.7,,2024-07-08 10:00:00,Bajo,23,Tráfico fluido.
Vigo,21.2,nublado,68,14.2,,2024-07-08 10:00:00,Bajo,20,Tráfico fluido.
Madrid,29.5,nublado,18,12.3,,2024-07-08 11:00:00,Bajo,28,Tráfico fluido.
Vigo,22.5,cielo claro,63,16.5,,2024-07-08 11:00:00,Bajo,20,Tráfico fluido.
Madrid,29.5,nublado,18,12.3,,2024-07-08 11:00:00,Bajo,28,Tráfico fluido.
Vigo,22.5,cielo claro,63,16.5,,2024-07-08 11:00:00,Bajo,20,Tráfico fluido.
Madrid,30.6,cielo claro,15,12.8,,2024-07-08 12:00:00,Bajo,28,Tráfico fluido.
Vigo,23.4,cielo claro,61,18.6,,2024-07-08 12:00:00,Bajo,20,Tráfico fluido.
Madrid,30.6,cielo claro,15,12.8,,2024-07-08 12:00:00,Bajo,28,Tráfico fluido.
Vigo,23.4,cielo claro,61,18.6,,2024-07-08 12:00:00,Bajo,20,Tráfico fluido.
Madrid,31.4,cielo claro,17,12.2,,2024-07-08 13:00:00,Bajo,28,Tráfico fluido.
Vigo,24.1,cielo claro,58,21.9,,2024-07-08 13:00:00,Bajo,20,Tráfico fluido.
Madrid,31.4,cielo claro,17,12.2,,2024-07-08 13:00:00,Bajo,28,Tráfico fluido.
Vigo,24.1,cielo claro,58,21.9,,2024-07-08 13:00:00,Bajo,20,Tráfico fluido.
Madrid,32.1,nublado,16,12.7,,2024-07-08 14:00:00,Bajo,28,Tráfico fluido.
Vigo,23.2,nublado,61,21.9,,2024-07-08 14:00:00,Bajo,20,Tráfico fluido.
Madrid,32.1,nublado,16,12.7,,2024-07-08 14:00:00,Bajo,28,Tráfico fluido.
Vigo,23.2,nublado,61,21.9,,2024-07-08 14:00:00,Bajo,20,Tráfico fluido.
Madrid,32.5,nublado,15,13.1,,2024-07-08 15:00:00,Bajo,28,Tráfico fluido.
Vigo,22.6,nublado,62,21.6,,2024-07-08 15:00:00,Bajo,20,Tráfico fluido.
Madrid,32.5,nublado,15,13.1,,2024-07-08 15:00:00,Bajo,28,Tráfico fluido.
Vigo,22.6,nublado,62,21.6,,2024-07-08 15:00:00,Bajo,20,Tráfico fluido.
Madrid,32.5,nublado,15,12.4,,2024-07-08 16:00:00,Alto,63,Tráfico pesado.
Vigo,21.8,nublado,63,21.8,,2024-07-08 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,32.5,nublado,15,12.4,,2024-07-08 16:00:00,Alto,63,Tráfico pesado.
Vigo,21.8,nublado,63,21.8,,2024-07-08 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,32.2,nublado,16,10.8,,2024-07-08 17:00:00,Alto,63,Tráfico pesado.
Vigo,20.6,nublado,68,20.0,,2024-07-08 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,32.2,nublado,16,10.8,,2024-07-08 17:00:00,Alto,63,Tráfico pesado.
Vigo,20.6,nublado,68,20.0,,2024-07-08 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.6,cielo claro,16,13.4,,2024-07-08 18:00:00,Alto,63,Tráfico pesado.
Vigo,19.6,nublado,73,15.2,,2024-07-08 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.6,cielo claro,16,13.4,,2024-07-08 18:00:00,Alto,63,Tráfico pesado.
Vigo,19.6,nublado,73,15.2,,2024-07-08 18:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.8,cielo claro,15,13.4,,2024-07-08 19:00:00,Bajo,28,Tráfico fluido.
Vigo,19.6,nublado,74,15.1,,2024-07-08 19:00:00,Bajo,20,Tráfico fluido.
Madrid,30.8,cielo claro,15,13.4,,2024-07-08 19:00:00,Bajo,28,Tráfico fluido.
Vigo,19.6,nublado,74,15.1,,2024-07-08 19:00:00,Bajo,20,Tráfico fluido.
Madrid,28.4,cielo claro,19,12.8,,2024-07-08 20:00:00,Bajo,28,Tráfico fluido.
Vigo,19.2,lluvia,77,14.4,,2024-07-08 20:00:00,Bajo,32,Tráfico fluido.
Madrid,28.4,cielo claro,19,12.8,,2024-07-08 20:00:00,Bajo,28,Tráfico fluido.
Vigo,19.2,lluvia,77,14.4,,2024-07-08 20:00:00,Bajo,32,Tráfico fluido.
Madrid,26.6,cielo claro,23,13.4,,2024-07-08 21:00:00,Bajo,28,Tráfico fluido.
Vigo,18.9,lluvia,82,14.0,,2024-07-08 21:00:00,Bajo,32,Tráfico fluido.
Madrid,26.6,cielo claro,23,13.4,,2024-07-08 21:00:00,Bajo,28,Tráfico fluido.
Vigo,18.9,lluvia,82,14.0,,2024-07-08 21:00:00,Bajo,32,Tráfico fluido.
Madrid,25.3,cielo claro,25,12.7,,2024-07-08 22:00:00,Bajo,28,Tráfico fluido.
Vigo,18.7,lluvia,84,14.1,,2024-07-08 22:00:00,Bajo,32,Tráfico fluido.
Madrid,25.3,cielo claro,25,12.7,,2024-07-08 22:00:00,Bajo,28,Tráfico fluido.
Vigo,18.7,lluvia,84,14.1,,2024-07-08 22:00:00,Bajo,32,Tráfico fluido.
Madrid,24.4,cielo claro,23,12.4,,2024-07-08 23:00:00,Bajo,28,Tráfico fluido.
Vigo,18.4,lluvia,88,12.2,,2024-07-08 23:00:00,Bajo,32,Tráfico fluido.
Madrid,24.4,cielo claro,23,12.4,,2024-07-08 23:00:00,Bajo,28,Tráfico fluido.
Vigo,18.4,lluvia,88,12.2,,2024-07-08 23:00:00,Bajo,32,Tráfico fluido.
Madrid,23.5,nublado,23,10.1,,2024-07-09 00:00:00,Bajo,28,Tráfico fluido.
Vigo,18.5,nublado,88,12.1,,2024-07-09 00:00:00,Bajo,20,Tráfico fluido.
Madrid,23.5,nublado,23,10.1,,2024-07-09 00:00:00,Bajo,28,Tráfico fluido.
Vigo,18.5,nublado,88,12.1,,2024-07-09 00:00:00,Bajo,20,Tráfico fluido.
Madrid,22.5,nublado,25,8.1,,2024-07-09 01:00:00,Bajo,23,Tráfico fluido.
Vigo,18.5,lluvia,90,13.7,,2024-07-09 01:00:00,Bajo,32,Tráfico fluido.
Madrid,22.5,nublado,25,8.1,,2024-07-09 01:00:00,Bajo,23,Tráfico fluido.
Vigo,18.5,lluvia,90,13.7,,2024-07-09 01:00:00,Bajo,32,Tráfico fluido.
Madrid,21.9,nublado,28,9.7,,2024-07-09 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,lluvia,90,13.7,,2024-07-09 02:00:00,Bajo,32,Tráfico fluido.
Madrid,21.9,nublado,28,9.7,,2024-07-09 02:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,lluvia,90,13.7,,2024-07-09 02:00:00,Bajo,32,Tráfico fluido.
Madrid,21.6,cielo claro,33,9.2,,2024-07-09 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,lluvia,91,13.0,,2024-07-09 03:00:00,Bajo,32,Tráfico fluido.
Madrid,21.6,cielo claro,33,9.2,,2024-07-09 03:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,lluvia,91,13.0,,2024-07-09 03:00:00,Bajo,32,Tráfico fluido.
Madrid,20.0,cielo claro,44,8.9,,2024-07-09 04:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,nublado,92,12.3,,2024-07-09 04:00:00,Bajo,20,Tráfico fluido.
Madrid,20.0,cielo claro,44,8.9,,2024-07-09 04:00:00,Bajo,23,Tráfico fluido.
Vigo,18.3,nublado,92,12.3,,2024-07-09 04:00:00,Bajo,20,Tráfico fluido.
Madrid,19.2,cielo claro,54,8.9,,2024-07-09 05:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,nublado,94,10.8,,2024-07-09 05:00:00,Bajo,20,Tráfico fluido.
Madrid,19.2,cielo claro,54,8.9,,2024-07-09 05:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,nublado,94,10.8,,2024-07-09 05:00:00,Bajo,20,Tráfico fluido.
Madrid,20.0,cielo claro,54,9.2,,2024-07-09 06:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,nublado,95,10.1,,2024-07-09 06:00:00,Bajo,20,Tráfico fluido.
Madrid,20.0,cielo claro,54,9.2,,2024-07-09 06:00:00,Bajo,23,Tráfico fluido.
Vigo,18.1,nublado,95,10.1,,2024-07-09 06:00:00,Bajo,20,Tráfico fluido.
Madrid,21.9,cielo claro,50,8.9,,2024-07-09 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.4,nublado,93,13.7,,2024-07-09 07:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,21.9,cielo claro,50,8.9,,2024-07-09 07:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.4,nublado,93,13.7,,2024-07-09 07:00:00,Medio,50,Condiciones normales de tráfico.
Madrid,24.2,cielo claro,42,9.5,,2024-07-09 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.9,lluvia,90,14.8,,2024-07-09 08:00:00,Alto,62,Tráfico pesado.
Madrid,24.2,cielo claro,42,9.5,,2024-07-09 08:00:00,Medio,53,Condiciones normales de tráfico.
Vigo,18.9,lluvia,90,14.8,,2024-07-09 08:00:00,Alto,62,Tráfico pesado.
Madrid,26.4,cielo claro,34,13.0,,2024-07-09 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,19.5,lluvia,86,14.5,,2024-07-09 09:00:00,Alto,62,Tráfico pesado.
Madrid,26.4,cielo claro,34,13.0,,2024-07-09 09:00:00,Medio,58,Condiciones normales de tráfico.
Vigo,19.5,lluvia,86,14.5,,2024-07-09 09:00:00,Alto,62,Tráfico pesado.
Madrid,28.1,cielo claro,28,15.1,,2024-07-09 10:00:00,Bajo,28,Tráfico fluido.
Vigo,21.6,lluvia,74,16.1,,2024-07-09 10:00:00,Bajo,32,Tráfico fluido.
Madrid,28.1,cielo claro,28,15.1,,2024-07-09 10:00:00,Bajo,28,Tráfico fluido.
Vigo,21.6,lluvia,74,16.1,,2024-07-09 10:00:00,Bajo,32,Tráfico fluido.
Madrid,29.5,cielo claro,23,16.3,,2024-07-09 11:00:00,Bajo,28,Tráfico fluido.
Vigo,22.4,lluvia,70,17.6,,2024-07-09 11:00:00,Bajo,32,Tráfico fluido.
Madrid,29.5,cielo claro,23,16.3,,2024-07-09 11:00:00,Bajo,28,Tráfico fluido.
Vigo,22.4,lluvia,70,17.6,,2024-07-09 11:00:00,Bajo,32,Tráfico fluido.
Madrid,30.6,nublado,20,16.6,,2024-07-09 12:00:00,Bajo,28,Tráfico fluido.
Vigo,22.4,lluvia,77,15.9,,2024-07-09 12:00:00,Bajo,32,Tráfico fluido.
Madrid,30.6,nublado,20,16.6,,2024-07-09 12:00:00,Bajo,28,Tráfico fluido.
Vigo,22.4,lluvia,77,15.9,,2024-07-09 12:00:00,Bajo,32,Tráfico fluido.
Madrid,31.3,nublado,20,16.6,,2024-07-09 13:00:00,Bajo,28,Tráfico fluido.
Vigo,20.8,lluvia,84,9.7,,2024-07-09 13:00:00,Bajo,27,Tráfico fluido.
Madrid,31.3,nublado,20,16.6,,2024-07-09 13:00:00,Bajo,28,Tráfico fluido.
Vigo,20.8,lluvia,84,9.7,,2024-07-09 13:00:00,Bajo,27,Tráfico fluido.
Madrid,31.5,cielo claro,21,13.8,,2024-07-09 14:00:00,Bajo,28,Tráfico fluido.
Vigo,19.8,lluvia,88,13.5,,2024-07-09 14:00:00,Bajo,32,Tráfico fluido.
Madrid,31.5,cielo claro,21,13.8,,2024-07-09 14:00:00,Bajo,28,Tráfico fluido.
Vigo,19.8,lluvia,88,13.5,,2024-07-09 14:00:00,Bajo,32,Tráfico fluido.
Madrid,32.4,nublado,20,14.7,,2024-07-09 15:00:00,Bajo,28,Tráfico fluido.
Vigo,20.7,lluvia,86,14.0,,2024-07-09 15:00:00,Bajo,32,Tráfico fluido.
Madrid,32.4,nublado,20,14.7,,2024-07-09 15:00:00,Bajo,28,Tráfico fluido.
Vigo,20.7,lluvia,86,14.0,,2024-07-09 15:00:00,Bajo,32,Tráfico fluido.
Madrid,32.4,cielo claro,19,18.0,,2024-07-09 16:00:00,Alto,63,Tráfico pesado.
Vigo,22.3,nublado,82,11.9,,2024-07-09 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,32.4,cielo claro,19,18.0,,2024-07-09 16:00:00,Alto,63,Tráfico pesado.
Vigo,22.3,nublado,82,11.9,,2024-07-09 16:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.6,cielo claro,21,16.9,,2024-07-09 17:00:00,Alto,63,Tráfico pesado.
Vigo,21.9,nublado,83,13.1,,2024-07-09 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,31.6,cielo claro,21,16.9,,2024-07-09 17:00:00,Alto,63,Tráfico pesado.
Vigo,21.9,nublado,83,13.1,,2024-07-09 17:00:00,Medio,55,Condiciones normales de tráfico.
Madrid,30.7,cielo claro,22,18.0,,2024-07-09 18:00:00,Alto,63,Tráfico pesado.
Vigo,21.2,lluvia,83,14.3,,2024-07-09 18:00:00,Alto,67,Tráfico pesado.
Madrid,30.7,cielo claro,22,18.0,,2024-07-09 18:00:00,Alto,63,Tráfico pesado.
Vigo,21.2,lluvia,83,14.3,,2024-07-09 18:00:00,Alto,67,Tráfico pesado.
Madrid,29.3,cielo claro,24,19.1,,2024-07-09 19:00:00,Bajo,28,Tráfico fluido.
Vigo,20.2,lluvia,89,11.0,,2024-07-09 19:00:00,Bajo,32,Tráfico fluido.
Madrid,29.3,cielo claro,24,19.1,,2024-07-09 19:00:00,Bajo,28,Tráfico fluido.
Vigo,20.2,lluvia,89,11.0,,2024-07-09 19:00:00,Bajo,32,Tráfico fluido.
Madrid,27.6,cielo claro,26,13.7,,2024-07-09 20:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,91,9.4,,2024-07-09 20:00:00,Bajo,27,Tráfico fluido.
Madrid,27.6,cielo claro,26,13.7,,2024-07-09 20:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,91,9.4,,2024-07-09 20:00:00,Bajo,27,Tráfico fluido.
Madrid,26.6,cielo claro,27,12.5,,2024-07-09 21:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,lluvia,91,8.7,,2024-07-09 21:00:00,Bajo,27,Tráfico fluido.
Madrid,26.6,cielo claro,27,12.5,,2024-07-09 21:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,lluvia,91,8.7,,2024-07-09 21:00:00,Bajo,27,Tráfico fluido.
Madrid,25.4,cielo claro,29,11.6,,2024-07-09 22:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,lluvia,92,7.3,,2024-07-09 22:00:00,Bajo,27,Tráfico fluido.
Madrid,25.4,cielo claro,29,11.6,,2024-07-09 22:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,lluvia,92,7.3,,2024-07-09 22:00:00,Bajo,27,Tráfico fluido.
Madrid,24.4,cielo claro,32,10.4,,2024-07-09 23:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,nublado,92,5.2,,2024-07-09 23:00:00,Bajo,15,Tráfico fluido.
Madrid,24.4,cielo claro,32,10.4,,2024-07-09 23:00:00,Bajo,28,Tráfico fluido.
Vigo,19.5,nublado,92,5.2,,2024-07-09 23:00:00,Bajo,15,Tráfico fluido.
Madrid,23.6,cielo claro,35,9.3,,2024-07-10 00:00:00,Bajo,23,Tráfico fluido.
Vigo,19.6,nublado,92,5.6,,2024-07-10 00:00:00,Bajo,15,Tráfico fluido.
Madrid,23.6,cielo claro,35,9.3,,2024-07-10 00:00:00,Bajo,23,Tráfico fluido.
Vigo,19.6,nublado,92,5.6,,2024-07-10 00:00:00,Bajo,15,Tráfico fluido.
Madrid,23.1,cielo claro,36,12.1,,2024-07-10 01:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,90,6.6,,2024-07-10 01:00:00,Bajo,27,Tráfico fluido.
Madrid,23.1,cielo claro,36,12.1,,2024-07-10 01:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,90,6.6,,2024-07-10 01:00:00,Bajo,27,Tráfico fluido.
Madrid,22.2,cielo claro,40,13.8,,2024-07-10 02:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,87,8.4,,2024-07-10 02:00:00,Bajo,27,Tráfico fluido.
Madrid,22.2,cielo claro,40,13.8,,2024-07-10 02:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,lluvia,87,8.4,,2024-07-10 02:00:00,Bajo,27,Tráfico fluido.
Madrid,21.2,cielo claro,47,12.4,,2024-07-10 03:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,nublado,87,6.6,,2024-07-10 03:00:00,Bajo,15,Tráfico fluido.
Madrid,21.2,cielo claro,47,12.4,,2024-07-10 03:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,nublado,87,6.6,,2024-07-10 03:00:00,Bajo,15,Tráfico fluido.
Madrid,20.3,cielo claro,56,11.4,,2024-07-10 04:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,nublado,87,5.6,,2024-07-10 04:00:00,Bajo,15,Tráfico fluido.
Madrid,20.3,cielo claro,56,11.4,,2024-07-10 04:00:00,Bajo,28,Tráfico fluido.
Vigo,19.7,nublado,87,5.6,,2024-07-10 04:00:00,Bajo,15,Tráfico fluido.
Madrid,19.8,cielo claro,64,11.0,,2024-07-10 05:00:00,Bajo,28,Tráfico fluido.
Vigo,19.8,lluvia,87,5.9,,2024-07-10 05:00:00,Bajo,27,Tráfico fluido.
Madrid,19.8,cielo claro,64,11.0,,2024-07-10 05:00:00,Bajo,28,Tráfico fluido.
Vigo,19.8,lluvia,87,5.9,,2024-07-10 05:00:00,Bajo,27,Tráfico fluido.
Madrid,20.4,cielo claro,65,9.4,,2024-07-10 06:00:00,Bajo,23,Tráfico fluido.
Vigo,19.9,lluvia,88,6.2,,2024-07-10 06:00:00,Bajo,27,Tráfico fluido.
Madrid,20.4,cielo claro,65,9.4,,2024-07-10 06:00:00,Bajo,23,Tráfico fluido.
Vigo,19.9,lluvia,88,6.2,,2024-07-10 06:00:00,Bajo,27,Tráfico fluido.
